City_ID,City,Country,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Description
464,Mantua,IT,45.1667,10.7833,56.44,72,100,3.0,overcast clouds
465,Lagos,NG,6.5833,3.75,79.05,89,97,0.49,light rain
466,Uruzgan,AF,32.8333,66.0,61.32,15,0,3.06,clear sky
467,Aitape,PG,-3.1374,142.3475,77.29,86,55,6.26,broken clouds
468,Samur,RU,41.8253,48.486,50.95,80,48,12.86,scattered clouds
469,Grootfontein,NA,-19.5667,18.1167,66.99,65,99,5.41,overcast clouds
470,Dongying,CN,37.4564,118.4856,50.56,41,100,8.88,overcast clouds
471,Hambantota,LK,6.1241,81.1185,79.72,84,100,8.19,overcast clouds
472,Pangnirtung,CA,66.1451,-65.7125,16.43,97,99,3.78,overcast clouds
473,Karakol,KG,42.4907,78.3936,50.34,67,100,4.29,overcast clouds
474,Port Said,EG,31.2565,32.2841,60.17,64,0,11.65,clear sky
475,Oum Hadjer,TD,13.2954,19.6966,91.83,13,10,2.73,clear sky
476,Gornozavodsk,RU,58.3758,58.3211,30.58,96,96,4.21,overcast clouds
477,Mmathubudukwane,BW,-24.6,26.4333,68.11,67,76,3.65,broken clouds
478,Koumac,NC,-20.5667,164.2833,76.77,68,2,9.75,clear sky
479,Vila Franca Do Campo,PT,37.7167,-25.4333,61.21,89,100,8.43,overcast clouds
480,Muscat,OM,23.6139,58.5922,89.62,37,0,8.3,clear sky
481,Aripuana,BR,-9.1667,-60.6333,80.28,90,93,0.87,overcast clouds
482,Hashtgerd,IR,35.9642,50.6858,67.32,27,99,4.5,overcast clouds
483,Wau,SS,7.7029,27.9953,84.13,40,62,4.12,broken clouds
484,Namatanai,PG,-3.6667,152.4333,79.81,75,37,7.11,scattered clouds
485,Shadrinsk,RU,56.0852,63.6335,36.79,82,100,9.78,overcast clouds
486,Toshkivka,UA,48.7791,38.579,45.18,92,100,11.27,light rain
487,Grindavik,IS,63.8424,-22.4338,41.47,81,20,5.75,few clouds
488,Smithers,CA,54.7804,-127.1743,27.66,33,99,10.33,overcast clouds
489,Leh,IN,34.1667,77.5833,31.93,71,100,3.98,overcast clouds
490,Kuytun,RU,54.3419,101.5036,26.83,70,100,4.43,overcast clouds
491,Vostok,RU,46.4856,135.8833,27.57,93,100,1.88,overcast clouds
492,Mariental,NA,-24.6333,17.9667,72.95,17,94,14.12,overcast clouds
493,Dickson,US,36.077,-87.3878,77.65,61,75,14.97,broken clouds
494,Kulhudhuffushi,MV,6.6221,73.07,83.26,71,57,4.18,broken clouds
495,Liberal,US,37.0431,-100.921,87.94,10,20,37.98,few clouds
496,Pacasmayo,PE,-7.4006,-79.5714,72.18,75,11,15.39,few clouds
497,Sao Felix Do Xingu,BR,-6.6447,-51.995,77.09,92,62,3.18,broken clouds
498,Wajir,KE,1.7471,40.0573,79.09,73,59,14.12,broken clouds
499,Jati,PK,24.3539,68.2671,79.38,71,0,16.17,clear sky
500,Dunhua,CN,43.3725,128.2425,32.52,64,73,3.53,broken clouds
501,Mayo,US,38.8876,-76.5119,80.67,55,0,11.01,clear sky
502,Kachiry,KZ,53.0675,76.1036,38.12,68,7,11.92,clear sky
503,Notse,TG,6.95,1.1667,74.12,89,100,3.24,moderate rain
504,Bowen,AU,-20.0167,148.2333,72.27,85,67,8.25,broken clouds
505,Mattru,SL,7.6244,-11.8332,76.95,86,68,6.46,moderate rain
506,Ust-Barguzin,RU,53.45,108.9833,15.04,93,70,3.13,broken clouds
507,Banamba,ML,13.55,-7.45,86.76,30,93,7.85,overcast clouds
508,Bandarbeyla,SO,9.4942,50.8122,80.83,81,9,4.18,clear sky
509,Bosobolo,CD,4.1833,19.9,77.68,65,61,2.26,light rain
510,Najran,SA,17.4924,44.1277,75.65,24,0,5.53,clear sky
511,Tarko-Sale,RU,64.9225,77.785,33.39,94,99,16.11,overcast clouds
512,Pochutla,MX,15.7432,-96.4661,87.82,47,100,11.95,overcast clouds
513,Aberfeldy,GB,56.62,-3.8645,44.49,99,100,2.26,light rain
514,Bani Walid,LY,31.7566,13.9942,58.08,73,100,15.41,overcast clouds
515,Borzya,RU,50.3833,116.5167,26.71,67,34,3.09,scattered clouds
516,Talaya,RU,61.3833,152.75,-12.39,100,100,1.52,overcast clouds
517,Beni,CD,0.5,29.4667,64.53,87,10,2.57,clear sky
518,Puerto Del Rosario,ES,28.5004,-13.8627,65.95,68,40,16.11,scattered clouds
519,Ahipara,NZ,-35.1667,173.1667,65.91,80,100,17.78,light rain
520,Zhezkazgan,KZ,47.8043,67.7144,51.78,61,58,5.35,broken clouds
521,Ankazoabo,MG,-22.2833,44.5167,69.89,63,66,3.31,broken clouds
522,Tigil,RU,57.8,158.6667,18.25,88,100,11.23,overcast clouds
523,Hereford,GB,52.0568,-2.7148,53.74,93,100,1.01,overcast clouds
524,Sangar,RU,63.9242,127.4739,-5.37,100,92,1.66,overcast clouds
525,Puerto Madryn,AR,-42.7692,-65.0385,64.29,26,37,19.57,scattered clouds
526,Tutoia,BR,-2.7619,-42.2744,79.29,83,99,8.34,overcast clouds
527,Mozarlandia,BR,-14.7447,-50.5706,84.0,60,17,4.14,few clouds
528,Svetlogorsk,BY,52.6333,29.7333,41.56,59,100,16.6,overcast clouds
529,Fukue,JP,32.6881,128.8419,64.51,88,90,0.89,overcast clouds
530,Redcliffe,AU,-27.2307,153.0973,68.9,83,75,5.75,broken clouds
531,Samarai,PG,-10.6167,150.6667,83.21,75,92,9.53,overcast clouds
532,Adrar,MR,20.5022,-10.0711,83.48,10,67,10.07,broken clouds
533,Hay River,CA,60.8156,-115.7999,12.06,71,100,6.29,overcast clouds
534,Amapa,BR,1.0,-52.0,73.22,99,100,1.52,overcast clouds
535,Twin Falls,US,42.3505,-114.6445,35.49,86,100,20.71,mist
536,Siguiri,GN,11.6667,-9.5,83.8,48,100,2.73,light rain
537,Jagdalpur,IN,19.0667,82.0333,78.6,50,9,8.9,clear sky
538,Ancud,CL,-41.8697,-73.8203,54.23,72,80,7.16,broken clouds
539,Luanda,AO,-8.8368,13.2343,78.8,89,100,9.22,thunderstorm with rain
540,Dzitbalche,MX,20.3167,-90.05,102.43,25,88,9.98,overcast clouds
541,Nalut,LY,30.3333,10.85,73.15,18,6,23.78,clear sky
542,Kiruna,SE,67.8557,20.2251,18.52,93,24,5.75,few clouds
543,Barentu,ER,15.1139,37.5928,78.37,41,38,6.38,scattered clouds
544,Sumter,US,28.7086,-82.0831,87.08,47,43,8.46,scattered clouds
545,Kudahuvadhoo,MV,2.6708,72.8944,83.3,76,33,13.67,scattered clouds
546,Aswan,EG,24.0934,32.907,74.37,18,48,17.65,scattered clouds
547,Providencia,MX,28.7167,-111.5833,84.2,49,0,14.88,clear sky
548,Luganville,VU,-15.5333,167.1667,80.47,81,85,3.02,overcast clouds
549,Altay,CN,47.8667,88.1167,37.2,39,0,8.77,clear sky
550,Phangnga,TH,8.4509,98.5298,78.84,95,68,2.26,broken clouds
551,Namuac,PH,18.6109,121.1657,76.46,83,99,7.16,overcast clouds
552,Jackson,US,42.4165,-122.8345,49.39,66,75,6.91,broken clouds
553,Curaca,BR,-8.9903,-39.9094,88.86,26,36,9.08,scattered clouds
554,Gainesville,US,29.6516,-82.3248,86.02,40,0,5.75,clear sky
555,Touros,BR,-5.1989,-35.4608,80.29,76,83,10.67,broken clouds
556,Ismailia,EG,30.6043,32.2723,58.37,64,0,7.94,clear sky
557,Marystown,CA,47.1666,-55.1483,44.85,100,43,13.0,scattered clouds
558,Jardim,BR,-21.4803,-56.1381,80.26,72,85,6.73,overcast clouds
559,Vanimo,PG,-2.6741,141.3028,76.57,90,99,6.87,overcast clouds
560,Ust-Tsilma,RU,65.441,52.1498,32.95,100,100,0.78,overcast clouds
561,Dauphin,CA,51.1494,-100.0502,27.25,70,100,12.68,overcast clouds
562,The Pas,CA,53.8251,-101.2541,27.19,77,100,10.27,overcast clouds
563,Santa Maria,BR,-29.6842,-53.8069,69.4,92,25,5.35,scattered clouds
564,Santiago,CL,-33.4569,-70.6483,71.17,32,75,11.5,broken clouds
565,Gimli,CA,50.6336,-96.9907,31.12,63,100,12.17,overcast clouds
566,Tiarei,PF,-17.5333,-149.3333,86.02,75,12,17.36,few clouds
567,Kirakira,SB,-10.4544,161.9205,82.35,77,45,6.64,scattered clouds
568,Camana,PE,-16.6228,-72.7111,69.12,74,66,9.28,broken clouds
569,Honningsvag,NO,70.9821,25.9704,29.95,74,75,14.97,light snow
570,Kysyl-Syr,RU,63.8986,122.7617,-4.47,100,100,1.9,overcast clouds
571,Baruun-Urt,MN,46.6806,113.2792,30.22,56,100,11.65,overcast clouds
572,Huarmey,PE,-10.0681,-78.1522,71.96,74,16,13.42,few clouds
573,Marsa Matruh,EG,31.3525,27.2453,58.15,61,0,13.85,clear sky
574,Usakos,NA,-22.0,15.6,72.73,39,100,1.19,overcast clouds
575,Paamiut,GL,61.994,-49.6678,30.81,79,10,9.55,clear sky
576,Badin,PK,24.656,68.8384,79.84,69,0,14.56,clear sky
577,La Libertad,EC,-2.2333,-80.9,76.66,73,40,8.05,scattered clouds
578,Haines Junction,CA,60.7522,-137.5108,30.15,24,6,4.61,clear sky
579,Ketchikan,US,55.3422,-131.6461,43.27,21,0,9.22,clear sky
580,Dongli,CN,23.5656,116.8194,73.06,82,0,2.15,clear sky
581,Olafsvik,IS,64.8945,-23.7142,36.82,76,32,13.11,scattered clouds
582,Umm Kaddadah,SD,13.6017,26.6876,83.8,9,0,11.88,clear sky
583,Lander,US,42.833,-108.7307,24.12,81,100,12.66,light snow
584,Takahashi,JP,34.7833,133.6167,63.18,94,100,1.1,overcast clouds
585,Rabo De Peixe,PT,37.8,-25.5833,60.31,88,40,8.05,scattered clouds
586,Chalus,IR,36.655,51.4204,75.52,33,79,12.39,broken clouds
587,Ulaanbaatar,MN,47.9077,106.8832,14.13,85,0,2.24,clear sky
588,Zhongxing,CN,33.7039,118.6792,49.8,71,100,12.8,overcast clouds
589,Salamiyah,SY,35.0113,37.0532,49.73,85,0,15.73,clear sky
590,Silopi,TR,37.2497,42.4694,54.64,55,95,4.05,overcast clouds
591,Graaff-Reinet,ZA,-32.2522,24.5308,67.14,48,42,4.7,scattered clouds
592,San Quintin,MX,30.4833,-115.95,61.48,52,0,23.87,clear sky
593,Grand-Santi,GF,4.25,-54.3833,76.87,96,96,3.49,overcast clouds
594,Wright,US,45.1833,-93.9502,51.64,74,100,18.41,light rain
595,Sherbakul,RU,54.6316,72.3963,39.16,69,74,10.98,broken clouds
596,Teningen,DE,48.1295,7.8121,64.49,59,100,1.97,overcast clouds
597,Borba,BR,-4.3878,-59.5939,78.1,95,100,3.09,overcast clouds
598,Amga,RU,60.8953,131.9608,2.5,100,100,0.43,overcast clouds
599,Mount Gambier,AU,-37.8333,140.7667,46.33,95,0,3.67,clear sky
600,Teguise,ES,29.0605,-13.564,61.02,72,20,12.66,few clouds
601,Ribas Do Rio Pardo,BR,-20.4431,-53.7592,85.24,54,38,9.95,scattered clouds
602,Umm Lajj,SA,25.0213,37.2685,74.93,63,98,9.66,overcast clouds
603,Kloulklubed,PW,7.0419,134.2556,81.1,82,59,20.49,broken clouds
604,Tezu,IN,27.9167,96.1667,70.12,70,29,4.27,scattered clouds
605,Buchanan,LR,5.8808,-10.0467,79.93,87,100,4.36,overcast clouds
606,Jha Jha,IN,24.7667,86.3667,81.55,65,100,7.87,overcast clouds
607,Wajima,JP,37.4,136.9,57.22,87,99,2.59,overcast clouds
608,Salinas,US,36.6777,-121.6555,63.99,45,0,16.11,clear sky
609,Elko,US,41.0002,-115.5012,33.64,45,100,17.0,overcast clouds
610,Srivardhan,IN,18.0333,73.0167,82.33,68,87,5.37,overcast clouds
611,Anuradhapura,LK,8.3565,80.4173,75.09,94,89,3.71,overcast clouds
612,Millau,FR,44.0833,2.9167,51.93,87,98,12.26,overcast clouds
613,Belyy Yar,RU,53.6039,91.3903,30.09,76,40,6.71,scattered clouds
614,Auch,FR,43.65,0.5833,57.25,88,98,3.0,overcast clouds
615,Kerrobert,CA,51.9168,-109.1348,15.85,50,100,19.08,overcast clouds
616,Tilichiki,RU,60.4667,166.1,9.57,91,100,12.73,overcast clouds
617,Peski,RU,55.2163,38.7626,51.28,87,100,3.51,overcast clouds
618,Deputatskiy,RU,69.3,139.9,0.19,96,100,2.39,light snow
619,Romny,UA,50.751,33.4747,33.94,99,100,14.05,overcast clouds
620,Pecos,US,31.4229,-103.4932,92.23,6,0,25.32,clear sky
621,Hvide Sande,DK,56.0045,8.1294,46.09,72,100,21.81,overcast clouds
622,Baoma,CN,31.4859,106.1128,58.73,72,3,4.07,clear sky
623,Kaeo,NZ,-35.1,173.7833,66.33,85,100,12.33,light rain
624,Nyurba,RU,63.2842,118.3319,6.42,100,97,1.3,overcast clouds
625,Calama,CL,-22.4667,-68.9333,66.69,19,0,26.46,clear sky
626,Mangrol,IN,21.1167,70.1167,79.74,77,0,8.99,clear sky
627,Klaebu,NO,63.2976,10.4826,37.94,76,100,4.79,overcast clouds
628,Bukachacha,RU,52.9833,116.9167,17.8,82,18,3.89,few clouds
629,Iwanai,JP,42.9744,140.5089,43.9,91,100,3.69,overcast clouds
630,Turayf,SA,31.6725,38.6637,53.85,62,0,10.36,clear sky
631,Mareeba,AU,-17.0,145.4333,74.12,95,79,1.99,broken clouds
632,Cascais,PT,38.6979,-9.4215,60.48,76,40,15.01,scattered clouds
633,Shenjiamen,CN,29.9576,122.298,62.02,98,100,11.92,overcast clouds
634,Saint Stephen,GB,50.3333,-4.9,53.87,94,75,9.22,broken clouds
635,Wembley,AU,-31.9333,115.8,56.79,89,0,10.36,clear sky
636,Sumbe,AO,-11.2061,13.8437,77.11,91,80,8.23,broken clouds
637,Zhanaozen,KZ,43.3,52.8,70.77,29,67,20.65,broken clouds
638,Oyem,GA,1.5995,11.5793,70.39,93,69,2.24,broken clouds
639,Jizan,SA,17.3333,42.6667,85.14,52,2,0.78,clear sky
640,Beyneu,KZ,45.3167,55.2,67.48,40,70,19.1,broken clouds
641,Vestmanna,FO,62.1564,-7.1664,40.12,87,100,17.27,overcast clouds
642,Nouadhibou,MR,20.931,-17.0347,66.18,72,5,18.41,clear sky
643,Wuda,CN,39.4994,106.7117,40.33,16,44,7.34,scattered clouds
644,Tabuk,PH,17.4189,121.4443,71.69,95,52,1.83,broken clouds
645,Nara,JP,34.6851,135.8049,66.49,71,91,1.66,overcast clouds
646,Lalibela,ET,12.0333,39.0333,64.4,38,93,6.91,overcast clouds
647,Bonfim,BR,3.0833,-59.95,88.83,49,98,8.43,overcast clouds
648,Guatire,VE,10.4762,-66.5427,80.49,69,22,7.07,few clouds
649,Puerto Carreno,CO,6.189,-67.4859,96.4,32,80,11.74,broken clouds
650,Teya,RU,60.3778,92.6267,16.65,96,99,2.82,overcast clouds
651,Matane,CA,48.8286,-67.522,35.28,99,100,7.14,light snow
652,Payakumbuh,ID,-0.2202,100.6308,69.42,98,90,3.06,overcast clouds
653,Zhangye,CN,38.9342,100.4517,40.96,17,89,3.47,overcast clouds
654,Mirante Do Paranapanema,BR,-22.2919,-51.9064,79.3,65,60,6.53,broken clouds
655,Polson,US,47.6936,-114.1632,36.21,37,100,7.0,overcast clouds
656,Lewistown,US,40.5992,-77.5714,74.16,67,0,8.05,clear sky
657,Ahuimanu,US,21.4447,-157.8378,82.11,66,40,16.11,scattered clouds
658,Richards Bay,ZA,-28.783,32.0377,70.74,93,30,8.66,light rain
659,Wagar,SD,16.1525,36.2032,91.4,31,0,14.85,clear sky
660,Mocuba,MZ,-16.8392,36.9856,71.22,99,22,2.21,light rain
661,Mpika,ZM,-11.8343,31.4529,60.64,97,15,4.09,few clouds
662,Saint-Leu,RE,-21.15,55.2833,76.06,78,38,9.06,scattered clouds
663,Lucapa,AO,-8.4192,20.7447,68.5,85,81,2.42,broken clouds
664,Lubao,PH,14.9167,120.55,77.58,84,97,2.42,overcast clouds
665,Wanning,CN,18.8003,110.3967,73.11,93,10,7.54,clear sky
666,Mwense,ZM,-10.3845,28.698,65.53,95,24,3.56,few clouds
667,Yugorsk,RU,61.3133,63.3319,35.08,98,100,6.62,overcast clouds
668,Tambura,SS,5.6,27.4667,76.66,60,70,1.14,broken clouds
669,Montepuez,MZ,-13.1256,38.9997,68.49,99,100,2.86,overcast clouds
670,Espinosa,BR,-14.9261,-42.8192,79.59,58,90,4.61,overcast clouds
671,Callaway,US,30.153,-85.5699,77.97,65,0,12.66,clear sky
672,Tres Picos,MX,15.8667,-93.5333,89.49,52,100,9.1,overcast clouds
673,Vilhena,BR,-12.7406,-60.1458,84.42,61,40,8.05,scattered clouds
674,Kjollefjord,NO,70.9457,27.3465,30.25,69,75,17.27,broken clouds
675,Dudinka,RU,69.4058,86.1778,33.62,99,100,17.29,snow
676,Kresttsy,RU,58.2452,32.5165,34.99,95,100,4.27,overcast clouds
677,Gat,IL,31.61,34.7642,59.68,100,9,1.99,clear sky
678,Buluang,PH,13.3068,123.3425,74.32,94,94,2.53,overcast clouds
679,Omsukchan,RU,62.5333,155.8,-4.34,98,97,4.05,overcast clouds
680,Hongjiang,CN,27.11,109.9956,60.49,91,94,5.03,overcast clouds
681,Jalu,LY,29.0331,21.5482,66.04,24,99,8.23,overcast clouds
682,Snasa,NO,64.2457,12.3778,36.81,97,100,3.11,overcast clouds
683,Xalpatlahuac,MX,17.4667,-98.6167,84.29,29,99,5.75,overcast clouds
684,Kichera,RU,55.9375,110.0997,15.49,85,35,5.3,scattered clouds
685,Male,MV,4.1748,73.5089,83.82,73,57,11.14,broken clouds
686,Galle,LK,6.0367,80.217,80.08,82,100,3.02,overcast clouds
687,Ngunguru,NZ,-35.6167,174.5,65.8,74,100,17.13,light rain
688,Saquarema,BR,-22.92,-42.5103,78.84,86,23,12.12,few clouds
689,Yerofey Pavlovich,RU,53.9667,121.9667,19.42,67,57,4.12,broken clouds
690,Buala,SB,-8.145,159.5921,82.04,76,41,7.31,scattered clouds
691,Salym,RU,60.0625,71.4789,29.95,99,85,4.12,overcast clouds
692,Ubon Ratchathani,TH,15.1667,105.1667,80.49,61,95,6.29,overcast clouds
693,Savonlinna,FI,61.8699,28.88,32.05,86,0,1.14,clear sky
694,Chapais,CA,49.7834,-74.8492,42.58,67,34,11.95,scattered clouds
695,Praia,CV,14.9215,-23.5087,70.34,68,75,16.11,broken clouds
696,Shiyan,CN,32.6475,110.7781,55.38,83,100,1.63,overcast clouds
